,ra,dec,name,major_axis,minor_axis,pa
3597,266.43954,-28.48723,G0.399+0.208,26.0869565217,26.0869565217,0.0
3598,63.5883,30.3919,Kn 132,26.0869565217,26.0869565217,0.0
3599,82.0875,53.5222,Hu 4,26.0869565217,26.0869565217,0.0
3600,103.21913,9.07297,CaVa 1,26.0869565217,26.0869565217,0.0
3601,141.23,-31.7508,Pa 163,26.0869565217,26.0869565217,0.0
3603,348.272,45.4383,Kn 130,26.0869565217,26.0869565217,0.0
3604,73.6404,28.8247,,26.0869565217,26.0869565217,0.0
3606,95.0104,-18.6256,PrKn 1,26.0869565217,26.0869565217,0.0
3607,261.34208,-26.4905,Kn 136,26.0869565217,26.0869565217,0.0
3608,264.82021,-25.07797,Kn 129,26.0869565217,26.0869565217,0.0
3609,299.347,23.8801,Pa 164,26.0869565217,26.0869565217,0.0
3610,309.03,46.03117,Ra 67,26.0869565217,26.0869565217,0.0
3611,330.775,58.6533,Pa 166,26.0869565217,26.0869565217,0.0
3612,168.11396,-59.97722,Pre 43,26.0869565217,26.0869565217,0.0
3613,125.35,-36.00389,DeGaPe 53,26.0869565217,26.0869565217,0.0
3614,119.95467,-46.17982,Dr 1,26.0869565217,26.0869565217,0.0
3615,115.22917,-33.55634,Dr 2,26.0869565217,26.0869565217,0.0
3616,122.99308,-29.94483,Dr 3,26.0869565217,26.0869565217,0.0
3617,329.398,61.85804,Dr 5,26.0869565217,26.0869565217,0.0
3618,224.293,-58.06015,Dr 6,26.0869565217,26.0869565217,0.0
3619,228.475,-57.19756,Dr 7,26.0869565217,26.0869565217,0.0
3620,113.26858,4.86742,Hu 5,26.0869565217,26.0869565217,0.0
3621,163.0285,-53.52408,LDu 44,26.0869565217,26.0869565217,0.0
3622,139.24375,-51.59394,Mo 22,26.0869565217,26.0869565217,0.0
3623,177.43208,-63.98078,PaMo 1,26.0869565217,26.0869565217,0.0
3624,226.5775,-61.07278,Pre 37,26.0869565217,26.0869565217,0.0
3625,182.72083,-64.29028,Pre 41,26.0869565217,26.0869565217,0.0
3626,255.2655,-38.51103,Pre 42,26.0869565217,26.0869565217,0.0
3627,168.17875,-58.35111,Pre 44,26.0869565217,26.0869565217,0.0
3628,255.32575,-36.87286,Pre 46,26.0869565217,26.0869565217,0.0
3629,280.69479,-9.84667,Pre 48,26.0869565217,26.0869565217,0.0
3630,121.81583,-35.44417,Pre 50,26.0869565217,26.0869565217,0.0
3631,178.11254,-59.99903,Pre 54,26.0869565217,26.0869565217,0.0
3632,254.90379,-35.50587,Pre 57,26.0869565217,26.0869565217,0.0
3633,269.83196,-17.78747,Pre 58,26.0869565217,26.0869565217,0.0
3634,182.29267,-58.76684,Pre 59,26.0869565217,26.0869565217,0.0
3635,153.32767,-57.97116,Pre 62,26.0869565217,26.0869565217,0.0
3636,238.40817,-57.03564,PreDr 1,26.0869565217,26.0869565217,0.0
3637,260.15163,-38.21383,PreMo 2,26.0869565217,26.0869565217,0.0
3638,183.1325,-64.21444,PrePa 1,26.0869565217,26.0869565217,0.0
3639,331.53354,57.63969,Rai 1,26.0869565217,26.0869565217,0.0
3640,312.69096,50.20194,Rai 2,26.0869565217,26.0869565217,0.0
3641,233.85638,-57.67629,Ro 2,26.0869565217,26.0869565217,0.0
3642,171.031,-62.6581,St 16,26.0869565217,26.0869565217,0.0
3643,255.20033,-37.87949,St 19,26.0869565217,26.0869565217,0.0
3644,159.336,-58.99529,St 21,26.0869565217,26.0869565217,0.0
3645,73.47504,51.96267,SuFe 1,26.0869565217,26.0869565217,0.0
3646,210.56567,-60.12613,Tan 5,26.0869565217,26.0869565217,0.0
3647,155.61083,-58.78392,DeGaPe Objet 3,26.0869565217,26.0869565217,0.0
3648,251.77333,-40.98317,DeGaPe 46,26.0869565217,26.0869565217,0.0
3649,273.96225,-20.39072,DeGaPe 49,26.0869565217,26.0869565217,0.0
3650,278.03254,-14.97858,DeGaPe 51,26.0869565217,26.0869565217,0.0
3651,268.27563,-26.56875,LDu 36,26.0869565217,26.0869565217,0.0
3652,275.05958,-22.50392,Pre 35,26.0869565217,26.0869565217,0.0
3653,281.36708,-5.51731,Tan 1,26.0869565217,26.0869565217,0.0
3654,276.32125,-17.94122,Tan 2,26.0869565217,26.0869565217,0.0
3655,241.89954,-53.01981,Tan 3,26.0869565217,26.0869565217,0.0
3656,297.73804,33.79272,Ra Objet 2,26.0869565217,26.0869565217,0.0
3657,131.13292,-46.00375,PHR0844-4600,26.0869565217,26.0869565217,0.0
3658,167.55517,-60.53275,Ras 1,26.0869565217,26.0869565217,0.0
3659,293.95783,16.47911,Dr 31,26.0869565217,26.0869565217,0.0
3660,83.52788,39.93422,Dr 32,26.0869565217,26.0869565217,0.0
3662,98.59438,7.37229,StDr 13,26.0869565217,26.0869565217,0.0
3663,330.87771,61.49539,StDr 12,26.0869565217,26.0869565217,0.0
3664,325.09221,48.36462,StDr 2,26.0869565217,26.0869565217,0.0
3665,206.06083,-62.78381,DeGaPe 63,26.0869565217,26.0869565217,0.0
3666,244.764,-51.70231,DeGaPe 64,26.0869565217,26.0869565217,0.0
3667,229.43954,-61.94211,Dr 9,26.0869565217,26.0869565217,0.0
3668,214.00762,-62.07181,Dr 16,26.0869565217,26.0869565217,0.0
3669,350.95788,45.28179,Dr 21,26.0869565217,26.0869565217,0.0
3670,302.14104,19.02358,Dr 24,26.0869565217,26.0869565217,0.0
3671,309.21471,58.46592,Dr 25,26.0869565217,26.0869565217,0.0
3672,61.70667,59.72947,Dr 26,26.0869565217,26.0869565217,0.0
3673,2.76425,57.17675,Dr 27,26.0869565217,26.0869565217,0.0
3674,293.19096,15.72016,Dr 29,26.0869565217,26.0869565217,0.0
3675,287.76137,15.29667,Dr 33,26.0869565217,26.0869565217,0.0
3676,16.91683,53.87334,Dr 36,26.0869565217,26.0869565217,0.0
3677,270.04962,-22.18027,PreRa 1,26.0869565217,26.0869565217,0.0
3678,183.02129,-67.7588,St 22,26.0869565217,26.0869565217,0.0
3679,246.75004,-45.82897,St 24,26.0869565217,26.0869565217,0.0
3680,243.90129,-52.56769,St 28,26.0869565217,26.0869565217,0.0
3681,144.47096,-56.13239,St 33,26.0869565217,26.0869565217,0.0
3682,132.72517,-40.79785,St 37,26.0869565217,26.0869565217,0.0
3683,235.61354,-56.46783,St 44,26.0869565217,26.0869565217,0.0
3684,131.32458,-38.30306,St 45,26.0869565217,26.0869565217,0.0
3685,134.36379,-49.59328,St 48,26.0869565217,26.0869565217,0.0
3686,164.06438,-61.47389,St 52,26.0869565217,26.0869565217,0.0
3687,174.04175,-57.68888,St 53,26.0869565217,26.0869565217,0.0
3688,188.29004,-63.2667,St 55,26.0869565217,26.0869565217,0.0
3689,217.68479,-58.2607,St 58,26.0869565217,26.0869565217,0.0
3690,218.09571,-58.20124,St 59,26.0869565217,26.0869565217,0.0
3691,251.81417,-50.24944,St 64,26.0869565217,26.0869565217,0.0
3692,268.03567,-28.39386,St 66,26.0869565217,26.0869565217,0.0
3693,88.46192,24.04086,StDr 1,26.0869565217,26.0869565217,0.0
3694,301.99408,38.03625,StDr 6,26.0869565217,26.0869565217,0.0
3695,297.54692,26.72558,StDr 7,26.0869565217,26.0869565217,0.0
3696,86.14075,33.36036,StDr 8,26.0869565217,26.0869565217,0.0
3697,305.20958,29.83086,StDr 11,26.0869565217,26.0869565217,0.0
3698,288.43875,13.36944,StDr 14,26.0869565217,26.0869565217,0.0
3699,289.71075,3.45573,StDr 16,26.0869565217,26.0869565217,0.0
3700,220.21933,-59.16838,St Objet 8,26.0869565217,26.0869565217,0.0
3701,323.78271,52.19232,Alba-1,26.0869565217,26.0869565217,0.0
3702,308.37975,44.14594,StDr Objet 2,26.0869565217,26.0869565217,0.0
3703,325.56468,44.46787,Sh2-123,26.0869565217,26.0869565217,0.0
3704,6.76583,60.854,Pa J0027.0+6051,26.0869565217,26.0869565217,0.0
3705,232.03417,-52.52897,Pa J1528.1-5231,26.0869565217,26.0869565217,0.0
3706,240.48217,-47.74117,KnPa 3,26.0869565217,26.0869565217,0.0
3707,240.88542,-45.60097,Pa J1603.5-4536,26.0869565217,26.0869565217,0.0
3708,251.36875,-37.61903,Pa J1645.4-3737,26.0869565217,26.0869565217,0.0
3709,269.64783,-18.39606,Pa J1758.5-1823,26.0869565217,26.0869565217,0.0
3710,269.94833,-19.72847,Pa J1759.7-1943,26.0869565217,26.0869565217,0.0
3711,271.58488,-15.33542,Pa J1806.3-1520,26.0869565217,26.0869565217,0.0
3712,273.24108,-27.69911,Pa J1812.9-2741,26.0869565217,26.0869565217,0.0
3713,273.94833,-25.85444,Pa J1815.7-2551,26.0869565217,26.0869565217,0.0
3714,275.24725,-9.02806,Pa J1820.9-0901,26.0869565217,26.0869565217,0.0
3715,275.43,-6.64997,Pa J1821.7-0638,26.0869565217,26.0869565217,0.0
3716,275.99708,-8.79833,Pa J1823.9-0847,26.0869565217,26.0869565217,0.0
3717,277.1715,-4.95992,Pa J1828.6-0457,26.0869565217,26.0869565217,0.0
3718,277.39875,-4.41344,Pa J1829.5-0424,26.0869565217,26.0869565217,0.0
3719,277.52042,-39.16972,PaKn 1,26.0869565217,26.0869565217,0.0
3720,280.76542,3.57472,Pa J1843.0+0334,26.0869565217,26.0869565217,0.0
3721,283.64958,5.98111,Pa J1854.5+0558,26.0869565217,26.0869565217,0.0
3722,286.74875,4.23025,Pa J1906.9+0413,26.0869565217,26.0869565217,0.0
3723,288.9175,17.13461,Pa J1915.6+1708,26.0869565217,26.0869565217,0.0
3724,289.09812,7.03997,Pa J1916.3+0702,26.0869565217,26.0869565217,0.0
3725,290.27333,16.32775,Pa J1921.0+1619,26.0869565217,26.0869565217,0.0
3726,295.07458,18.92263,Pa J1940.3+1855,26.0869565217,26.0869565217,0.0
3727,325.31108,51.76643,Pa J2141.2+5146,26.0869565217,26.0869565217,0.0
3728,294.94983,20.56946,StDr 30,26.0869565217,26.0869565217,0.0
3729,64.36583,42.6012,Sh 2-215,26.0869565217,26.0869565217,0.0
3730,142.60417,-50.27517,Pa 168,26.0869565217,26.0869565217,0.0
3731,158.61579,-59.47967,Pa 169,26.0869565217,26.0869565217,0.0
3732,170.89917,-64.65708,Pa 170,26.0869565217,26.0869565217,0.0
3733,192.65829,-63.91578,Pa 173,26.0869565217,26.0869565217,0.0
3734,227.12917,-56.55028,Pa 179,26.0869565217,26.0869565217,0.0
3735,227.235,-59.55444,PrePa 3,26.0869565217,26.0869565217,0.0
3736,251.50417,-48.16731,Pa 183,26.0869565217,26.0869565217,0.0
3737,269.66971,-30.16728,Pa 201,26.0869565217,26.0869565217,0.0
3738,225.53046,-57.42253,Pre 67,26.0869565217,26.0869565217,0.0
3739,259.96433,-38.16078,Pre 68,26.0869565217,26.0869565217,0.0
3740,77.88792,47.08121,StDr 18,26.0869565217,26.0869565217,0.0
3741,115.57854,-16.14476,StDr 20,26.0869565217,26.0869565217,0.0
3742,202.36008,-63.6769,StDr 23,26.0869565217,26.0869565217,0.0
3743,287.36942,19.58727,StDr 24,26.0869565217,26.0869565217,0.0
3744,293.45808,22.25154,StDr 25,26.0869565217,26.0869565217,0.0
3745,296.54542,17.10253,StDr 26,26.0869565217,26.0869565217,0.0
3746,310.53158,38.63577,StDr 27,26.0869565217,26.0869565217,0.0
3747,289.35462,20.87533,StDr 28,26.0869565217,26.0869565217,0.0
3749,112.56933,-19.98956,StDr Objet 9,26.0869565217,26.0869565217,0.0
3750,273.47888,-14.28526,StDr 31,26.0869565217,26.0869565217,0.0
3751,101.21729,11.81897,StDr 33,26.0869565217,26.0869565217,0.0
3752,287.60008,13.53939,StDr 34,26.0869565217,26.0869565217,0.0
3753,302.36529,25.99397,StDr 42,26.0869565217,26.0869565217,0.0
3754,334.07596,54.31169,StDr 43,26.0869565217,26.0869565217,0.0
3755,288.89383,15.93583,StDr 45,26.0869565217,26.0869565217,0.0
3756,33.89425,60.18358,StDr 46,26.0869565217,26.0869565217,0.0
3758,274.79854,-16.98997,BMP J1819-1659,26.0869565217,26.0869565217,0.0
3759,341.22783,55.15711,StDr 53,26.0869565217,26.0869565217,0.0
3760,278.15209,-12.76725,Mul 14,26.0869565217,26.0869565217,0.0
3761,278.1329,-4.76981,Mul 13,26.0869565217,26.0869565217,0.0
3762,244.06792,-49.44694,Kn J1616.2-4926,26.0869565217,26.0869565217,0.0
3763,247.84958,-26.49333,Kn J1631.3-2629,26.0869565217,26.0869565217,0.0
3764,259.89542,-27.57917,Kn J1719.5-2734,26.0869565217,26.0869565217,0.0
3765,260.63458,-28.36972,Kn J1722.5-2822,26.0869565217,26.0869565217,0.0
3766,260.75375,-28.06056,Kn J1723.0-2803,26.0869565217,26.0869565217,0.0
3767,262.28583,-24.71972,Kn J1729.1-2443,26.0869565217,26.0869565217,0.0
3768,262.89833,-18.75833,Kn J1731.5-1845,26.0869565217,26.0869565217,0.0
3769,262.97033,-21.72603,Kn J1731.8-2143,26.0869565217,26.0869565217,0.0
3770,263.65663,-25.53208,Kn J1734.6-2531,26.0869565217,26.0869565217,0.0
3771,264.31708,-30.23639,Kn J1737.2-3014,26.0869565217,26.0869565217,0.0
3772,264.3305,-29.87125,Kn J1737.3-2952,26.0869565217,26.0869565217,0.0
3773,265.54583,-27.02222,Kn J1742.1-2701,26.0869565217,26.0869565217,0.0
3774,267.02583,-25.73611,Kn J1748.1-2544,26.0869565217,26.0869565217,0.0
3775,267.03625,-25.93694,Kn J1748.1-2556,26.0869565217,26.0869565217,0.0
3776,267.41917,-25.43917,Kn J1749.6-2526,26.0869565217,26.0869565217,0.0
3777,348.57842,55.99275,StDr 97,26.0869565217,26.0869565217,0.0
3778,65.18254,44.94116,LBN 157.08-03.61 ,26.0869565217,26.0869565217,0.0
3779,19.87033,49.01927,PaStDr 3,26.0869565217,26.0869565217,0.0
3780,250.52329,-49.74253,qparker-2b,26.0869565217,26.0869565217,0.0
3781,272.01525,-24.84975,StDr102,26.0869565217,26.0869565217,0.0
3782,240.98125,-55.11694,qparker-1,26.0869565217,26.0869565217,0.0
3783,244.10262,-50.6782,Mul 15,26.0869565217,26.0869565217,0.0
3784,145.66587,-52.28269,Mul 5,26.0869565217,26.0869565217,0.0
3785,281.11308,-8.51378,MulPre 1,26.0869565217,26.0869565217,0.0
3786,223.02771,-58.73389,MulPre 2,26.0869565217,26.0869565217,0.0
3787,145.52654,-53.00099,MulPre 4,26.0869565217,26.0869565217,0.0
3788,137.989,-51.24028,MulPreLDu 1,26.0869565217,26.0869565217,0.0
3790,285.38308,1.34475,Ra 73,26.0869565217,26.0869565217,0.0
3791,296.96929,26.90649,RaEMol 1,26.0869565217,26.0869565217,0.0
3792,205.13792,-65.79431,StDr 69,26.0869565217,26.0869565217,0.0
3793,250.84721,-42.65627,StDr 71,26.0869565217,26.0869565217,0.0
3794,292.45971,19.57234,StDr 85,26.0869565217,26.0869565217,0.0
3795,292.74204,26.97879,StDr 86,26.0869565217,26.0869565217,0.0
3796,299.916,31.23525,StDr 92,26.0869565217,26.0869565217,0.0
3797,339.25104,54.04741,StDr 96,26.0869565217,26.0869565217,0.0
3798,185.6865,-63.03917,Mul Objet 3,26.0869565217,26.0869565217,0.0
3799,281.42225,33.93459,PaStDr 5,26.0869565217,26.0869565217,0.0
3801,262.4625,-29.1175,SP 1729-2906,26.0869565217,26.0869565217,0.0
3802,265.58846,-24.57811,SP 1742-2434,26.0869565217,26.0869565217,0.0
3803,263.68425,-28.17325,SP 1734-2810,26.0869565217,26.0869565217,0.0
3804,267.06167,-35.42625,PPA 1748-3525,26.0869565217,26.0869565217,0.0
3805,151.17458,-59.78083,PHR1004-5946,26.0869565217,26.0869565217,0.0
3806,218.76188,-49.41856,PHR J1435-4925,26.0869565217,26.0869565217,0.0
3807,271.96029,-25.43158,PHR J1807-2525,26.0869565217,26.0869565217,0.0
3808,258.29746,-34.63383,PPA J1712-3437,26.0869565217,26.0869565217,0.0
3809,259.34788,-33.39825,PPA J1717-3323,26.0869565217,26.0869565217,0.0
3810,262.78229,-33.20381,PPA J1731-3312,26.0869565217,26.0869565217,0.0
3811,271.33463,-25.05897,PPA J1805-2503,26.0869565217,26.0869565217,0.0
3812,263.01545,-30.55424,PNG357.06+01.62,26.0869565217,26.0869565217,0.0
3813,264.81672,-28.88826,PNG359.30+01.2,26.0869565217,26.0869565217,0.0
3814,265.67417,-28.11053,PNG000.36+00.97,26.0869565217,26.0869565217,0.0
3815,264.12343,-27.25568,MPA1736-2715,26.0869565217,26.0869565217,0.0
3816,265.58621,-25.94787,PNG002.16+02.18,26.0869565217,26.0869565217,0.0
3817,265.96896,-26.09972,PNG002.21+01.81,26.0869565217,26.0869565217,0.0
3818,263.04221,-28.06472,PNG359.16+02.96,26.0869565217,26.0869565217,0.0
3819,261.86171,-28.63864,PNG358.10+03.51,26.0869565217,26.0869565217,0.0
3820,261.86196,-31.16265,PNG356.00+02.11,26.0869565217,26.0869565217,0.0
3821,267.89804,-29.70878,PNG000.00-01.51,26.0869565217,26.0869565217,0.0
3822,268.16784,-29.32024,PNG000.46-01.51,26.0869565217,26.0869565217,0.0
3823,268.93661,-28.13892,PNG001.82-01.5,26.0869565217,26.0869565217,0.0
3824,269.53479,-28.39272,PNG001.86-02.08,26.0869565217,26.0869565217,0.0
3825,268.94617,-29.11135,MPA1755-2906,26.0869565217,26.0869565217,0.0
3826,268.13888,-28.77172,PNG000.92-01.21,26.0869565217,26.0869565217,0.0
3827,267.0868,-30.23611,PNG359.1-01.1,26.0869565217,26.0869565217,0.0
3828,271.39187,-28.16459,PNG002.87-03.39,26.0869565217,26.0869565217,0.0
3829,269.95375,-28.34989,PNG002.08-02.38,26.0869565217,26.0869565217,0.0
3830,270.81809,-26.33423,PNG004.22-02.05,26.0869565217,26.0869565217,0.0
3831,269.53922,-27.12684,PNG002.96-01.45,26.0869565217,26.0869565217,0.0
3832,271.09582,-27.41838,PNG003.39-02.8,26.0869565217,26.0869565217,0.0
3833,271.42225,-27.10874,PNG003.81-02.9,26.0869565217,26.0869565217,0.0
3834,271.29879,-27.34072,PNG003.55-02.92,26.0869565217,26.0869565217,0.0
3835,271.22753,-27.08313,PNG003.74-02.74,26.0869565217,26.0869565217,0.0
3836,271.3637,-27.19276,PNG003.71-02.9,26.0869565217,26.0869565217,0.0
3837,270.80093,-27.08818,IC4673a,26.0869565217,26.0869565217,0.0
3838,270.09517,-31.41639,PNG359.48-04.0,26.0869565217,26.0869565217,0.0
3839,270.67462,-30.44018,PNG000.57-03.96,26.0869565217,26.0869565217,0.0
3840,270.49583,-30.8206,PNG000.16-04.01,26.0869565217,26.0869565217,0.0
3841,269.75725,-31.14828,PNG359.57-03.62,26.0869565217,26.0869565217,0.0
3842,271.181,-30.03778,PNG001.14-04.14,26.0869565217,26.0869565217,0.0
3843,269.50917,-30.65436,PNG359.89-03.19,26.0869565217,26.0869565217,0.0
3844,268.21158,-32.69631,PNG357.57-03.26,26.0869565217,26.0869565217,0.0
3845,270.45346,-33.41869,PNG357.87-05.25,26.0869565217,26.0869565217,0.0
3846,269.78887,-32.6554,PNG358.27-04.39,26.0869565217,26.0869565217,0.0
3847,269.38125,-32.93147,PNG357.86-04.23,26.0869565217,26.0869565217,0.0
3848,271.17758,-30.03116,qparker-5,26.0869565217,26.0869565217,0.0
3849,106.96346,-12.13081,MoMi 3,26.0869565217,26.0869565217,0.0
3850,271.88375,-24.33831,Mul 17,26.0869565217,26.0869565217,0.0
3851,38.84933,63.05065,StDr 61,26.0869565217,26.0869565217,0.0
3853,54.48233,43.7377,StDr 138,26.0869565217,26.0869565217,0.0
3854,302.54133,46.72194,StDr 139,26.0869565217,26.0869565217,0.0
3855,300.35596,17.85683,StDrBl 1,26.0869565217,26.0869565217,0.0
3857,2.59029,48.78664,StDr 141,26.0869565217,26.0869565217,0.0
3858,217.65492,-58.16111,Sl 1,26.0869565217,26.0869565217,0.0
3859,198.06446,-65.57366,MPA J1312-6534,26.0869565217,26.0869565217,0.0
3860,213.4958,-67.1556,MPA J1413-6709,26.0869565217,26.0869565217,0.0
3861,256.50796,-38.80995,MPA J1706-3848,26.0869565217,26.0869565217,0.0
3862,283.09379,-11.47444,MPA J1852-1128,26.0869565217,26.0869565217,0.0
3863,168.39583,-55.25806,MPA J1113-5515,26.0869565217,26.0869565217,0.0
3864,260.00729,-43.37067,MPA J1720-4322,26.0869565217,26.0869565217,0.0
3865,263.05,-38.28639,BMP J1732-3817,26.0869565217,26.0869565217,0.0
3866,253.69625,-40.61536,MPA J1654-4036,26.0869565217,26.0869565217,0.0
3867,247.38388,-52.25946,MPA J1629-5215,26.0869565217,26.0869565217,0.0
3868,242.875,-57.87722,BMP J1611-5752,26.0869565217,26.0869565217,0.0
3869,273.60821,-15.69283,StMul 1,26.0869565217,26.0869565217,0.0
3870,266.32383,-31.74617,Mul 18,26.0869565217,26.0869565217,0.0
3871,305.42225,50.30848,StDr 159,26.0869565217,26.0869565217,0.0
3872,287.78275,3.54931,StDr 160,26.0869565217,26.0869565217,0.0
3873,308.34471,51.36733,EkGo 1,26.0869565217,26.0869565217,0.0
3874,77.75821,45.04018,StDr 162,26.0869565217,26.0869565217,0.0
3875,94.31746,27.77692,StDr 163,26.0869565217,26.0869565217,0.0
3876,300.30708,25.32637,StDr 164,26.0869565217,26.0869565217,0.0
3877,296.58596,34.39401,StDr 165,26.0869565217,26.0869565217,0.0
3878,307.97625,51.90241,StDr 166,26.0869565217,26.0869565217,0.0
3879,234.51721,-59.59038,StDrLu 1,26.0869565217,26.0869565217,0.0
3880,19.18608,60.01464,MoMiJi 1,26.0869565217,26.0869565217,0.0
3881,294.34142,23.60379,Cop 2,26.0869565217,26.0869565217,0.0
3882,217.69892,-66.02175,Su Objet 8,26.0869565217,26.0869565217,0.0
3884,294.33263,32.538,Maa 1,26.0869565217,26.0869565217,0.0
3886,112.30725,-40.04142,Lu 1,26.0869565217,26.0869565217,0.0
3888,234.53496,-61.08592,StDrLuLDu 1,26.0869565217,26.0869565217,0.0
3889,91.711,54.97335,Ber 1,26.0869565217,26.0869565217,0.0
3890,256.822,-42.78998,Sl 3,26.0869565217,26.0869565217,0.0
3891,187.63221,-64.95798,Sl 4,26.0869565217,26.0869565217,0.0
3892,182.99025,-69.80928,Bic 2,26.0869565217,26.0869565217,0.0
3893,287.856,5.52047,Cop 5,26.0869565217,26.0869565217,0.0
3896,133.17104,-58.61153,Jonk 1,26.0869565217,26.0869565217,0.0
3897,306.3705,31.71886,Cop 7,26.0869565217,26.0869565217,0.0
3898,304.487,33.95461,Cop 8,26.0869565217,26.0869565217,0.0
3899,240.38317,-61.99939,StDr 167,26.0869565217,26.0869565217,0.0
3900,81.00517,24.56275,Br 3,26.0869565217,26.0869565217,0.0
3901,283.06971,-0.72757,Sot 1,26.0869565217,26.0869565217,0.0
3902,247.32917,-46.80811,StDr 170,26.0869565217,26.0869565217,0.0
3903,105.83958,-34.06258,Fal 1,26.0869565217,26.0869565217,0.0
3904,310.73346,45.92492,Br 4,26.0869565217,26.0869565217,0.0
3905,317.13042,46.48047,Br 6,26.0869565217,26.0869565217,0.0
3906,319.42667,47.69392,Br 7,26.0869565217,26.0869565217,0.0
3907,297.85292,29.84408,Br 8,26.0869565217,26.0869565217,0.0
3908,305.30771,44.78728,Br 9,26.0869565217,26.0869565217,0.0
3909,325.68083,54.699,Br 10,26.0869565217,26.0869565217,0.0
3910,312.3525,49.21586,Br 12,26.0869565217,26.0869565217,0.0
3911,276.09308,7.83983,PaEl 2,26.0869565217,26.0869565217,0.0
3912,249.61538,-42.75952,Pa J1638.4-4245,26.0869565217,26.0869565217,0.0
3913,253.22283,-38.68347,Pa J1652.8-3841,26.0869565217,26.0869565217,0.0
3914,257.04067,-36.94122,Pa J1708.1-3656,26.0869565217,26.0869565217,0.0
3915,258.14258,-33.09709,Pa J1712.5-3305,26.0869565217,26.0869565217,0.0
3916,258.39654,-31.5395,Pa J1713.5-3132,26.0869565217,26.0869565217,0.0
3917,268.79967,-27.5408,Pa J1755.1-2732,26.0869565217,26.0869565217,0.0
3918,269.83033,-19.54728,Pa J1759.3-1932,26.0869565217,26.0869565217,0.0
3919,270.13171,-25.60288,Pa J1800.5-2536,26.0869565217,26.0869565217,0.0
3921,182.31833,-63.53417,YP1209-6332,26.0869565217,26.0869565217,0.0
3922,183.64417,-62.43528,YP1214-6226,26.0869565217,26.0869565217,0.0
3923,199.46833,-65.22472,YP1317-6513,26.0869565217,26.0869565217,0.0
3924,201.91767,-63.46831,YP1327-6328,26.0869565217,26.0869565217,0.0
3925,225.6965,-60.67958,YP1502-6040,26.0869565217,26.0869565217,0.0
3926,243.15042,-52.15528,YP1612-5209,26.0869565217,26.0869565217,0.0
3927,352.63833,60.83758,BrRe 2,26.0869565217,26.0869565217,0.0
3929,134.59842,-38.09013,HuBesPer 1,26.0869565217,26.0869565217,0.0
3930,212.07321,-67.69195,Lu 4,26.0869565217,26.0869565217,0.0
3931,215.68188,-65.51837,Lu 5,26.0869565217,26.0869565217,0.0
3933,125.525,-42.8914,YP0821-4253,26.0869565217,26.0869565217,0.0
3934,270.85053,-16.88945,YP1803-1653,26.0869565217,26.0869565217,0.0
3935,119.93255,-37.55862,YP0759-3733,26.0869565217,26.0869565217,0.0
3936,130.17587,-47.99447,YP0840-4759,26.0869565217,26.0869565217,0.0
3937,177.48604,-58.49058,YP1149-5829,26.0869565217,26.0869565217,0.0
3938,212.00029,-60.05146,YP1408-6003,26.0869565217,26.0869565217,0.0
